x1,x2
-1.019312690353685547e+00,2.817674077155854562e+01
-3.743517694270515506e+00,2.628508172012129052e+01
1.481309056199630803e+01,2.434983421571760687e+01
1.301006307647942606e+01,2.241631361538612310e+01
2.446446860250617306e-01,1.232976780395076588e+01
5.265896827291209448e+00,3.325946736548725369e+01
1.454350974831979215e+01,2.366661269007495605e+01
1.556093999863765198e+01,2.900302053320262630e+01
-7.622151565102566195e-01,1.650404772246512408e+01
5.654802515506347049e+00,2.335100819165155528e+01
2.692681801159136690e+00,2.070547229081154583e+01
1.339245273120163482e+01,2.347073833750201288e+01
5.152351984107625071e+00,1.564164939757538164e+01
1.230861523430108306e+01,2.256885302808426985e+01
8.165412095786614088e+00,2.412741545705522128e+01
1.554034689499886568e+01,2.423082757031061263e+01
9.971975816553424465e-01,2.521451119316289180e+01
-1.040220661472907260e+00,1.962516078233680616e+01
8.165398500492328182e+00,1.983770717334881439e+01
7.020108768725302539e+00,3.766097921644760049e+01
-8.792814133793847020e-01,3.043115339882963610e+01
3.035653843083157888e+00,1.526161806093831963e+01
1.089175428808776402e+01,3.183536441568618969e+01
6.041770913284025823e-01,1.880365185651351823e+01
-2.856956024255763005e+00,2.728120913709168249e+01
9.240592860509805107e+00,1.851472462777231698e+01
3.538774409466625137e+00,1.653874478276152260e+01
3.178706905725479537e+00,2.384650750973728961e+01
8.531727796544203102e+00,2.557860966516590651e+01
7.747730360010021577e+00,2.115269483757621316e+01
1.307506543192571868e+00,3.235087922699795371e+01
1.010883865465682874e+01,1.894059729300509787e+01
4.818107377565341132e+00,3.093470575228403163e+01
6.097790786911112981e+00,1.482086967569882141e+01
7.057744472430152349e+00,3.619874996171498083e+01
5.491184256348732085e+00,2.537115867167987915e+01
-9.579176140497711600e-01,1.892453447605576500e+01
-1.319382315128585503e-01,1.425421871344531333e+01
1.717998531042016275e+00,1.612968186327805853e+01
3.884498910327699672e+00,1.969408998624640361e+01
7.489754038575551220e-01,1.906100616511562151e+01
9.949274356167542521e+00,2.292193273154762778e+01
1.990584095404616960e+01,3.387268423699193676e+01
7.961240191142211486e+00,3.682416384870549564e+01
-4.895284464919509304e+00,2.608743193489080170e+01
8.956334940881735207e+00,3.296685293626139668e+01
8.159100990322357916e+00,1.773646565251551266e+01
-7.133896725171986475e-01,2.750515850798271345e+01
4.642089808801546980e+00,3.274443152964042270e+01
1.086764343443719838e+01,1.994990437399146188e+01
-6.090895382016922710e+00,2.072503826972145191e+01
-4.125853010877158056e+00,1.911142265896517500e+01
5.652803569082013091e+00,1.456135426589493420e+01
-2.763680859769877429e+00,1.912391265173002353e+01
1.329777802115184926e+00,2.350972907127986744e+01
1.002960544612104066e+01,1.983922168574892453e+01
2.058927835992232058e+00,1.808176678343026111e+01
1.261989490126271818e+01,2.215445029979307634e+01
5.025618635954625546e+00,1.547497719663692450e+01
-7.060872313915869114e+00,2.348294090663592470e+01
1.718417378639072624e+01,2.615319006316190453e+01
5.821924997193311135e+00,1.840962853401041599e+01
-2.659591191795946941e-01,1.365781292125178759e+01
7.376395746578119805e+00,1.835905928956097100e+01
1.568646140411691547e+01,3.661743015581276239e+01
-2.267919521152795603e+00,2.681541233837544524e+01
6.330255640183287014e+00,1.610201410388524579e+01
4.685587554499509366e+00,2.688774354372542774e+01
1.204414266529442656e+01,2.080689923934389896e+01
1.120670734963634896e+00,3.097752117251933512e+01
1.016551944608252533e+01,2.863645644887098030e+01
-6.650586607290048136e+00,2.403776640458102065e+01
-1.722114096194935939e+00,2.418211375093618898e+01
7.255735572174179637e+00,2.722979203093597178e+01
-3.993721729402508913e+00,2.512048235759434434e+01
3.322477805832627418e+00,3.395429325184575475e+01
1.476433735859223262e+01,2.348645689194533048e+01
-3.238752121888220259e+00,1.823963021731049494e+01
3.301951917167110562e+00,3.460344187418775874e+01
1.191642159821357971e+01,2.063622148174176374e+01
-1.014015642453464139e+01,1.404788172143991964e+01
-4.156037830552765655e+00,1.861334051531213163e+01
7.718603015992572480e+00,3.557226169282239425e+01
1.020027707018929242e+01,2.524433933956903786e+01
8.027929196533303724e+00,1.846125609456761651e+01
-4.852234539468724961e+00,2.492651522436094069e+01
6.170010278825339256e+00,1.533785608960803870e+01
4.325276521343025316e+00,3.479764170583144534e+01
1.664158135560324769e+00,1.690787793928616622e+01
3.598279408449379879e+00,3.137263298697431324e+01
7.360626709262987788e+00,1.611871503568634267e+01
7.688350122519145735e+00,1.689239715507171979e+01
-3.228824371593303155e+00,1.709996847529686193e+01
-8.255505252098593871e-02,1.545141195555646441e+01
4.794816720547275146e+00,1.526339563140849265e+01
5.877020003875004228e+00,2.724386121278200790e+01
2.912553963755089903e+00,3.415432033531353540e+01
4.687468818235535295e+00,1.338455010796288036e+01
1.067828018012020586e+01,3.486571890193807377e+01
3.738106363010054167e-01,2.912223836004221766e+01
2.304880701725348313e+00,1.707548682361589343e+01
-2.507986377207663153e+00,2.868670323114193010e+01
3.677854947285140508e+00,3.195969244228389172e+01
9.097842732601577609e-01,2.423226802339198116e+01
9.792057043275173456e+00,1.909699786513228759e+01
7.742611072624370649e+00,3.290308606594575025e+01
4.558221657195991483e+00,1.435606610836134323e+01
-3.489839577529540549e+00,2.496874910802840475e+01
-7.919997056975587313e-01,1.239278533882059463e+01
6.167340483626209569e+00,1.702470912703927297e+01
9.261725873436715162e+00,2.918585173408092359e+01
9.451818662383541181e+00,2.202972979829090150e+01
8.068308449310592323e+00,3.670186946489559432e+01
-3.366337330009931961e-01,3.059619506377129028e+01
9.917674264029631814e+00,1.875559346139679562e+01
1.007673671247698621e+01,2.900860124231442327e+01
-1.053664534279006304e-01,1.949148916049806246e+01
3.302946327263596604e+00,1.822952105957924829e+01
8.071713384046717010e-01,2.619995557090644311e+01
-1.315647059469220004e+00,2.799862730413068590e+01
1.262938204989630364e+01,2.229919327017377739e+01
9.080238350886792986e+00,2.994489583823652623e+01
1.341309381597029393e+01,2.653438088403797934e+01
5.286541498417944851e-01,2.785069496953156687e+01
3.267412696060874033e+00,1.312178224721264463e+01
1.047421949903768201e+01,2.042226608984555725e+01
1.538591955991436322e+01,2.421998082014935960e+01
9.763917731493657826e+00,1.849257115228202153e+01
6.240893976780099273e+00,2.925512131568358853e+01
8.159966932976338683e+00,3.221146956341538470e+01
9.999943161839038197e+00,1.874328128155026718e+01
-2.812226851309389986e+00,2.601588715548718866e+01
6.714299935658395668e+00,1.545737001267182720e+01
-2.576097016259186745e-01,1.668822009516230764e+01
6.387683360499272212e+00,1.935111343400432204e+01
-2.704678405528653684e+00,2.360494868114152567e+01
5.595067573023588814e+00,3.440610926798990477e+01
-3.316602178578046178e+00,2.434574602606858207e+01
2.736138193334996416e+00,2.584591652667828043e+01
9.278058864144039575e+00,2.335586797537191117e+01
1.113674063103987422e+01,2.991005706920609697e+01
-3.082793308211153160e+00,2.822862636709963624e+01
6.854972011320555225e+00,2.677845544849133219e+01
4.746619663800623279e+00,3.487414502264832805e+01
1.293127446116578838e+01,2.248361782562392364e+01
-3.868605334574658272e+00,2.634917051900190899e+01
-6.315325712095196664e-01,2.210331077345395911e+01
8.015653053014002438e-01,2.718152837387134824e+01
8.390109304760226649e+00,3.341577554149053952e+01
-5.696120772723704206e+00,2.316279221202782423e+01
1.961743498247770834e+00,2.333104213723390075e+01
4.454322625850262618e+00,3.572335541071147702e+01
-3.821933872152662559e+00,2.417526001141321856e+01
-1.263993381423757612e+00,1.725965116573984659e+01
1.160787135731837694e+01,2.480871418117477845e+01
1.444393364086068487e+01,3.446809254268096367e+01
2.495280190737453552e+00,3.118508947295124756e+01
-2.558351012897436938e+00,2.833062981565158012e+01
1.458297262508492764e+01,3.513443769938847083e+01
9.735312844889717709e+00,3.563773052566724431e+01
-1.098945439938102453e+00,1.457366751113915271e+01
2.224046734029758277e+00,3.281877193252866221e+01
1.015641397901807252e+01,2.392865974285401620e+01
1.912907245267755574e+00,1.603607550059302866e+01
-4.839201610415486243e+00,2.234652043462321203e+01
1.150876443883010936e+01,2.136371994106848859e+01
1.095608555504182746e+01,2.126097596387643307e+01
9.931138138537068727e+00,2.923776782379619377e+01
-3.918377605521305540e+00,1.847202742816255849e+01
1.592890841760424614e+01,3.453472428750270495e+01
