x1,x2
6.122300308596019036e+00,2.246778070689439488e+01
1.912242780638722994e+00,2.702402697715377400e+01
9.902262221742521575e-01,2.015055921253426874e+01
1.186819606313495434e+01,2.165944503203537153e+01
1.575115567662521698e-02,2.655289690260714508e+01
-6.076271325785519650e+00,1.248924077759728490e+01
1.127046802486671950e+01,1.526357184660831834e+01
1.367564487404154150e+01,2.257116515759837938e+01
1.699164656627020431e+00,2.468651979528579687e+01
-4.013728962766146324e+00,1.862336882973837149e+01
3.768463021078946262e+00,2.984135971024803524e+01
-1.348596334795076679e+00,2.506795643174255872e+01
-3.061415036889215457e+00,1.273419804830702340e+01
4.791830928161230574e+00,3.026652475066394743e+01
-5.359167103581953029e+00,2.122794240371947438e+01
-7.407655999860480733e+00,1.485118091288977737e+01
-8.633340054165511646e+00,1.220172016125007985e+01
1.054123474058592080e+01,2.048089907516784791e+01
-7.918201450794004614e-01,2.538480568109519453e+01
1.047759322543029370e+01,2.235967564633975257e+01
-1.801382448313343154e+00,1.689173756845551821e+01
1.137863289252776511e+01,1.690912202869974479e+01
6.837988277829861516e+00,2.878063443793547549e+01
1.129842768902064698e+01,3.261225830593430430e+01
3.082744023294602620e+00,2.826138760195106414e+01
-7.538377550272523209e+00,1.879180317051079641e+01
1.929060352267374512e+01,2.803084937561624912e+01
5.828297142100630879e+00,1.306879556621280258e+01
5.392964149878209490e+00,2.853107261149924412e+01
5.311287192683966651e+00,3.105931018783686426e+01
4.618491434606526447e+00,1.995551140157705206e+01
4.219229755239505053e+00,2.380639338882445699e+01
1.857060502553300907e+01,2.297770463133588947e+01
-7.747821210972460904e+00,1.751767173307608161e+01
5.227006175650601882e+00,2.341414983845130848e+01
1.402355380532559792e+01,3.144991167016977585e+01
-2.489527186654683533e+00,2.381198240554155632e+01
1.021568864598384074e+01,1.483190031388223140e+01
3.712531739401378594e+00,1.081208340840544579e+01
1.641351807996528578e+01,2.266836318699733255e+01
8.793592585797513905e+00,1.638406312091667161e+01
1.150294445897519857e+01,2.448649151014060976e+01
1.198121064790348456e+01,1.603009357884681307e+01
1.406876094664441545e+01,1.914122912798412912e+01
-2.460077152883499707e+00,6.842003847744834388e+00
1.066576935585264074e+01,2.546737284866315676e+01
-6.266131526931513207e-01,2.050484998434563977e+01
1.153901239426312131e+01,2.263528470937494319e+01
6.105751913125037511e+00,1.086680796147401473e+01
1.116178483940750432e+01,2.654014293233851873e+01
3.936452255875923179e+00,8.063667847290561852e+00
-5.219975490507813731e+00,2.129691327518387212e+01
-2.525022876062568145e-01,2.362013293108396894e+01
4.920413474977267221e+00,1.833051347712462587e+01
8.512185304454140677e-01,2.643229222754271746e+01
1.878048025453179726e+00,2.400609999806287931e+01
4.699092209374666318e+00,1.358801954057986805e+01
-2.954017216490067099e+00,1.747188938235232314e+01
1.846413627957506520e+01,3.083069762078737597e+01
1.394835078435364029e+00,2.736959506531856334e+01
4.611012404252631036e+00,2.281041237175450576e+01
-1.103299768174549556e+00,8.213797754023664410e+00
1.346511210218884003e+01,2.858210826772136670e+01
-3.866365117211946867e+00,1.127236923889631903e+01
1.535706714558474495e+01,1.982600204059247773e+01
-4.916596458458535324e+00,2.065766923373633546e+01
5.057857666217720372e+00,2.840414574223349220e+01
3.884616295858607238e+00,1.218925464432121508e+01
4.992357916445878452e+00,1.971474155036820974e+01
-3.002382786925721803e+00,5.631754850283176239e+00
9.949027926877853645e+00,1.394254677101740469e+01
-1.914656719679397767e+00,2.462928275821365531e+01
6.962941313305218927e+00,2.820770308505342072e+01
1.376254840820310932e+01,1.810462379494561702e+01
1.431406644600644640e+01,2.181945363968143781e+01
-3.183002720711810341e+00,1.000639715624907566e+01
5.099819338822918269e+00,3.161283892221283764e+01
6.299299604576572342e+00,1.306124917314352452e+01
6.624482303984811971e+00,2.771204679694582751e+01
5.306204269956586117e+00,3.030556503179537486e+01
1.083374537768994728e+01,1.562179609587842677e+01
4.998214058758664535e+00,3.003184144478070650e+01
-1.427544908238139953e+00,2.437520441503495050e+01
-6.906571667970784034e+00,1.625731175508013848e+01
4.666590957749369828e+00,3.040543722606240351e+01
1.100100058137859627e+01,1.527135441183432540e+01
9.425454718337208604e+00,2.656972828116160557e+01
-4.926425385908942189e+00,1.764222053434901838e+01
-4.044735624755400494e+00,1.504011721521692024e+01
2.236775093747646714e+00,2.728016594397722017e+01
-4.619476473818824758e+00,1.681662456924265214e+01
3.275010116536055005e+00,1.032572509439516395e+01
2.827832206122644187e+00,9.609940243018662898e+00
1.166332976948697464e+01,1.618012589933173473e+01
1.163727403004722660e+01,2.600619370888348669e+01
1.013884511929584420e+01,3.093703326363420913e+01
1.555276893704141461e+00,1.950345853271732821e+01
4.259803566432189825e+00,1.010741398811411251e+01
8.126784891220697915e+00,2.899981723176712123e+01
1.132134845932605671e+01,1.533897036995411334e+01
1.093070075862442714e+01,1.495879777928164600e+01
-7.329284540582722940e+00,1.398162283098762693e+01
9.043914393164554255e+00,1.321801260612672912e+01
4.106214113267094845e+00,2.459443617565481333e+01
4.362305496962425977e+00,2.204766965118956179e+01
8.043440125230958415e+00,3.047112780616095762e+01
2.092385384781555224e+00,1.045001265254944300e+01
1.589321068067608245e+01,2.467495527055172388e+01
-4.554347431771054389e+00,1.135512514759647651e+01
-7.584682116434571242e-02,2.640335185633470871e+01
-2.177113361262848379e+00,2.159101905777084696e+01
-5.122526560148498831e+00,2.087083463088536917e+01
-6.760471545498534240e-01,2.584739692573695535e+01
2.031290088223791557e+01,2.708546681465788097e+01
-7.175279310446924796e-03,2.356824426429076524e+01
9.276007987979372871e+00,3.038669239010454959e+01
8.492529192948277128e-01,6.756918867367442516e+00
7.299744487845112317e-01,2.153972533777251996e+01
1.039035394857157257e+01,2.413267390677471624e+01
1.001730559870480519e+01,1.780947904110849933e+01
-6.611740179026021735e+00,1.264747513597789563e+01
7.624154973981980277e-01,1.140075182545694688e+01
9.003595263035062857e+00,1.367885603199502143e+01
7.247552353582682905e+00,1.124020290160305890e+01
-9.866428426218840642e-01,2.336622252737200611e+01
-5.244256013915510550e+00,1.422547497362408997e+01
1.283237574908304168e+01,1.685136431868465223e+01
3.984254687457948751e+00,2.408749480655145447e+01
1.439268467504351001e+00,2.797249503004702120e+01
1.116970211032148619e+01,2.714743607754066801e+01
5.712087822440368612e+00,2.803220451213988085e+01
1.140834236921348399e+01,2.195712017547487349e+01
8.412698749625192818e+00,1.257850293571003242e+01
7.921299359319690758e+00,1.583135638618315255e+01
8.957849440904894323e+00,2.455952144707481821e+01
5.907540770067932101e+00,1.184448982202592582e+01
-1.864843433404190343e+00,2.467547685912309774e+01
4.652103515747691098e+00,1.197193479775754987e+01
1.459936179434659387e+01,2.395341004004168894e+01
1.220708114332147431e+01,1.669463058012646783e+01
1.224509408069692995e+01,1.635176919161181530e+01
1.721370841998710688e+01,2.169629562713970117e+01
6.661197642971900201e+00,1.465621051166702138e+01
1.422622233936030156e+01,2.228255187729043030e+01
-2.417610865735668746e+00,2.330494003701496908e+01
1.047232998619891831e+00,2.494298221869416210e+01
-2.022244638983286436e+00,1.730730781885466740e+01
1.407044578542205215e+00,2.785731467961390706e+01
5.111938946554259289e+00,9.218355575929887635e+00
3.846339167364106082e+00,2.018930364165916203e+01
1.082264810938882604e+01,3.159424375160807230e+01
9.130025362525108434e+00,1.324329456810084160e+01
1.409764373613684363e+01,2.404862403407237892e+01
-5.866553402094361047e-01,2.540479785648583544e+01
8.354850865354617184e-01,2.504378020221957613e+01
8.320311026550907485e+00,3.197989210670183624e+01
1.372885846157597456e+01,2.383267810935203812e+01
2.488925477307835532e+00,2.342249582203595537e+01
1.510637659943749433e+01,3.253443362962227070e+01
-2.013867799667072411e+00,2.458902918786360914e+01
4.560643957157892281e+00,1.476944108373605147e+01
-1.172533694482135402e+00,8.616886098201836930e+00
-3.701132879860443481e+00,2.242182795924251337e+01
1.134296381954014876e+01,2.447042528172118736e+01
-1.206311082535815871e+00,2.530401629476191516e+01
-4.742755037546931618e+00,1.846395215004381996e+01
3.936930471722069669e+00,1.323126499006850310e+01
4.557322479618143518e+00,3.116004006769708212e+01
-3.806931201280114863e+00,2.229721010340378839e+01
-6.788906798976999113e-01,1.322585983219335759e+01
9.086270739310538858e+00,1.407604789477799656e+01
1.261785690084422029e+01,3.781059793362221910e+01
5.006440628358873823e+00,8.993142323361606572e+00
-6.975743257619203774e+00,1.213924390506542750e+01
2.781947044742999253e+00,2.008864949492633656e+01
3.058952044134912285e+00,1.730419223360586756e+01
6.734771963598550570e+00,1.173902195287695882e+01
1.691444514419375267e+00,2.531933400702839165e+01
-2.162284137711775855e+00,1.007385838039578729e+01
7.079597323594537528e-01,1.767920950867645047e+01
-1.606791135659509706e+00,1.815380643279750572e+01
1.171105249000302440e+00,1.988993612128944832e+01
-6.278336648433157308e+00,1.468267306708027320e+01
3.339701595500364384e+00,2.866454858455741572e+01
1.036200920724162344e+01,1.761981321241867349e+01
1.717602758976213284e+00,1.730358605144008521e+01
-3.632972146684856796e+00,1.670547959564843055e+01
9.555313473759095899e+00,1.500923583423542951e+01
-2.533334447061811545e+00,2.361084164176622124e+01
-8.791441365160540755e+00,1.770327163473078969e+01
4.530365710600286810e+00,2.622530406086371357e+01
1.112837079111226757e+01,1.819560262444711185e+01
-1.164170599862764277e+00,6.774899283314566034e+00
5.563966677896608815e+00,1.720338549446110221e+01
3.635406419089675545e+00,1.725262384732356225e+01
7.823078534564176678e+00,3.008813164071083435e+01
-5.239753325735605927e+00,1.620255653821047304e+01
1.437288900280486637e+01,2.920029967915152724e+01
6.600506416469292148e+00,1.098913215230741613e+01
-1.767516750604568365e+00,2.360304599598321573e+01
6.585981955892250994e+00,1.101279860099433172e+01
-4.255462804531571663e+00,1.946482413681857793e+01
7.759802075727771253e+00,2.962499941813064197e+01
3.791754639625424694e+00,3.037137260893205593e+01
-4.260606347442273290e+00,1.671971050689947447e+01
-3.390437698222964258e+00,1.509421310886531131e+01
5.963299399326302819e+00,1.107083583917978764e+01
1.189858300830328730e+01,3.561222888837271228e+01
1.011807505344612323e+01,1.427806262119629999e+01
-3.716248088590958787e-01,2.435924605029359569e+01
1.609230235767804729e+01,2.602906438693064928e+01
8.985030461322651263e+00,1.345642743315119993e+01
9.783669645382332192e+00,3.059014148515976217e+01
-8.370589318135568391e-02,1.737265876353194471e+01
1.710491217820892018e+01,2.259983868438722254e+01
5.041435288611741505e+00,2.975677968061098255e+01
4.556092936804253313e+00,1.265289025095997033e+01
1.446791596766922083e+01,2.645444972479667101e+01
1.050370454167042311e+01,2.458589743304473885e+01
3.148323060282632646e+00,2.929313418146998416e+01
1.327270372819004862e+01,3.205352609357680649e+01
-4.782620632064794819e+00,1.693914285961559330e+01
1.268303141935096257e+01,2.739608114346953016e+01
-1.029439440470368616e+00,1.613741683281080341e+01
-4.479397075075549850e+00,2.183090687123558737e+01
5.888530148701728528e+00,2.666721888973181720e+01
-3.386611503945617940e-01,2.490028689741434675e+01
6.843221668172300376e+00,3.155217343023478094e+01
1.846156313867501897e+00,1.758578401855744389e+01
7.318168907810393975e+00,3.263575917974250729e+01
-5.717493007719909315e-02,2.379860127591791041e+01
2.408067492663088505e+00,2.335516625021296733e+01
-4.173129470198947644e+00,1.944240556830436617e+01
-3.304936808047381547e+00,2.251010118508949986e+01
1.016890318764662560e+01,1.475868697555308984e+01
-2.696305744958717554e+00,2.388784065433226900e+01
2.625668324169767587e-01,1.593427135318698262e+01
-1.025047432633710720e+01,5.665136286743766902e+00
5.881445402314760429e+00,2.738807516156586885e+01
9.350931624154103616e+00,2.672989626049711731e+01
1.334386099060035313e+01,2.236991217354885819e+01
1.421762470668390144e+01,1.977180358176981301e+01
1.368226253945872273e-01,2.641999969123711267e+01
3.819586205205229845e-01,2.674058684232049643e+01
1.856006460988665552e+01,2.792655054256604075e+01
1.667525231985404943e+01,2.358363461647216397e+01
-2.296730461625452691e+00,1.911559277116126765e+01
-6.859153615724205011e-01,1.503063051806715933e+01
-2.176705842435521454e+00,1.563857179575203737e+01
-2.081977146160346237e+00,1.217958962510896903e+01
5.002351410613719018e+00,2.199887398155340890e+01
1.458217301326846460e+00,1.520571740552783879e+01
6.081031768285427574e-01,2.434237840120327689e+01
1.319281608166452457e+01,2.483015025862980352e+01
8.827529391653024859e+00,1.284834066685722220e+01
-2.647334684271073435e+00,2.191518946651978084e+01
-5.768994158666060912e+00,2.066576702144027422e+01
-2.603558655639632846e+00,1.408710454277851376e+01
1.336915693983927156e+01,1.901936517706049301e+01
1.493991977751800349e+01,1.918572273923215832e+01
-2.467291947417796116e+00,2.127546663012719463e+01
-1.101178542488314704e-01,2.611552968582926582e+01
-2.452924684159784263e+00,2.233075776553184966e+01
1.302728182152688419e+01,1.737615512098170711e+01
7.885679066285185002e+00,1.843548222018487337e+01
1.369923761792975725e+01,1.929045311969651877e+01
2.016267627343331093e+00,1.549382817166533144e+01
-7.210950269463850759e+00,1.042821906627008133e+01
5.481899795690817534e+00,1.980010725164322238e+01
7.764680306249760022e+00,2.252373784408540303e+01
7.725724861705701052e+00,1.497387340862425908e+01
1.940828396538451273e+01,2.903319160280621603e+01
4.798044669073561863e+00,8.964322394171015063e+00
3.832900324624697763e+00,8.330422437048706996e+00
-3.596605316405453223e+00,1.898702286447191057e+01
-5.555057934657474661e+00,1.858324191158973804e+01
7.378223690736002816e+00,2.669110271062511330e+01
4.984548114956637299e+00,2.286916444337155241e+01
8.327750499814897012e+00,1.232977351482416850e+01
9.583481741075271287e+00,2.776962197424102641e+01
9.460744513154800472e+00,2.971860801672143282e+01
1.975384408159500449e+00,7.584927511796689004e+00
8.238050205267350989e-01,2.743394265066539006e+01
-2.296030374061578172e+00,2.369519634620860415e+01
-3.343478930246856606e+00,1.761121312114304516e+01
5.274909302482146956e-01,1.783864555014223541e+01
-5.751598800170651060e+00,1.410051060218989960e+01
5.065172991521198043e+00,1.549125166840389944e+01
1.513379552433896968e+01,2.908261149445702998e+01
9.235061391963416355e+00,3.052834440179486819e+01
-6.172574041082416585e+00,2.030323507146993478e+01
1.510943415359261088e+01,2.051107123257927256e+01
-2.270645524144535798e+00,8.641613336609822227e+00
1.135684775152855863e+01,2.533197053439823776e+01
6.390304444647704862e+00,1.129201326097505387e+01
7.199978861170350797e+00,1.482567049462492648e+01
1.145932699337604177e+01,1.754443608161656343e+01
1.136497619726526764e+01,2.421890188352259088e+01
-4.234469638622321952e+00,8.528115849535021553e+00
7.266391899383628505e+00,1.316408614402743282e+01
1.071588531040588599e+00,1.747865331230006802e+01
-1.151208743993876027e+01,1.129845292708142424e+01
5.415910927639727035e+00,1.516296321605132036e+01
-1.116845453998621096e+01,1.445606109152046237e+01
1.203671518046871647e+01,2.935995916733442357e+01
3.561133153421477182e+00,8.879173050595321470e+00
1.468616632246354570e+01,2.314440920618924125e+01
9.416557065987353425e+00,1.530307167497624476e+01
6.646355629089319983e+00,1.072988756837222724e+01
-8.653136501956817384e+00,1.744168766750162902e+01
9.731999025305622553e+00,1.405238114977318986e+01
1.404467416854787665e+01,2.578552922769744882e+01
2.574551217813317194e+00,9.887441473159963579e+00
4.738848874726046212e+00,9.282749222249563559e+00
-1.843835091361562206e+00,1.148382478005351004e+01
-5.275899306845538206e+00,1.785866491843473725e+01
-1.124621446686555615e+00,8.845573637443694182e+00
7.456437850774605636e+00,1.144281932302686755e+01
-4.724222045981093743e+00,2.163782056816205568e+01
-2.079510950196100438e+00,1.966825520341268430e+01
6.275366591207052203e+00,2.621947734568214727e+01
1.019646633687863968e+01,1.499231373071201645e+01
-1.948393031067679360e+00,1.522653531888177625e+01
9.463647506496707607e+00,3.097293491555239342e+01
6.790218330016981163e+00,1.130083435400323033e+01
1.311367767604674839e+01,1.764067019394119029e+01
7.152156052349258886e+00,1.115437067499294344e+01
1.327478963637200415e+01,1.855621998076946610e+01
-5.382178621832114374e+00,8.735959408944969695e+00
5.922846466919262198e+00,1.035676467577739146e+01
-2.073924363788427705e+00,2.289929563947196201e+01
1.364954367044162709e+01,1.930210959761450340e+01
6.717542667558635827e-01,2.723238875252927471e+01
3.713506450497955580e+00,2.944190868999298516e+01
-4.548247030485718767e+00,1.541205583882653762e+01
-6.507600289818009642e-01,5.717478907752971296e+00
-1.732345158890957748e-01,2.538165296127527171e+01
-1.694565949463965993e+00,2.340728361440164917e+01
4.471249649228123957e-01,2.664130824207626702e+01
1.256464710327073320e+01,1.976953707005595717e+01
3.800524655387278017e+00,9.802516287985669763e+00
6.390056074347651105e+00,2.983986108663425085e+01
1.040425936768167503e+01,1.621900830239233926e+01
4.881601193675619399e+00,3.096567150849578454e+01
5.956247844282280823e+00,2.340933436304844761e+01
8.579367373743709280e+00,1.451166639177259476e+01
2.109262252989569930e-01,8.663864035698534138e+00
5.445247555059194333e+00,2.759591960005167266e+01
1.451310948208041296e+01,3.097376289669911387e+01
-5.928168236957779058e+00,1.986719316837544014e+01
6.861515491911042375e+00,2.998334590482432560e+01
1.099642513558598012e+01,1.875381108424152998e+01
1.067253451728701208e+01,2.052949811478073627e+01
-1.610559002811582374e+00,2.485327015192637390e+01
1.022900099752102676e+01,1.577395723445696873e+01
-1.116040005737630025e+01,1.446078390436206895e+01
1.775080616438148340e+01,2.885664710195471372e+01
4.416671219010936511e+00,3.051401679728198602e+01
-2.175120737372081337e+00,2.440102418694517183e+01
9.102800126294328109e+00,2.029549295267368691e+01
9.729635385319124197e-02,1.393963372797467670e+01
1.678050454176051698e+00,2.827641352559254528e+01
1.373160134535695676e+01,2.014737792932950100e+01
5.191836232158234310e+00,1.025983174531410747e+01
4.092113370449570020e+00,1.090776895293423721e+01
5.604120345601653952e+00,1.876852119653832673e+01
-3.386825151482860008e+00,9.480411547035339836e+00
-2.984517892382338999e-01,2.234750977255754734e+01
4.944285972545802821e+00,2.570397095537477483e+01
4.641224070467357521e+00,1.265804515608548542e+01
4.641560433368629113e+00,9.220538870893475902e+00
9.774176066002528529e+00,1.377289359987685202e+01
1.250949425780573598e+01,2.866965498224080022e+01
-3.867716190200674475e+00,1.943867281188559559e+01
3.538214993687303078e+00,1.348677873424047391e+01
1.961444305782000797e-01,1.334826288469845679e+01
1.111796040215497250e+01,2.194867882933269954e+01
1.358373633645052792e+01,1.758876872928894031e+01
1.454229396000403796e+01,2.809612054880593490e+01
-2.008928565377301467e+00,1.585113279986246582e+01
1.538298294424012447e+01,1.937373228759304311e+01
2.047097803211036648e+01,2.569434940370208409e+01
1.647070724486363957e+01,2.064469588399874311e+01
8.473893718106975115e+00,3.284474520263005104e+01
1.339488009817280556e+01,1.759163778197419248e+01
1.055516785056943974e+01,1.479874544407353198e+01
6.468104479688461694e+00,1.683348547732840572e+01
-2.638797585989613559e+00,2.319018418868704501e+01
-2.800719304629941675e-01,1.328592936059806107e+01
1.284647118729142790e+01,3.022658622825870722e+01
9.754052538998090327e+00,2.345363269888091651e+01
5.733395450041713026e+00,2.582114843663610060e+01
5.729734275062956073e+00,9.716303691279172483e+00
1.199080267525383015e+01,2.301549289337003046e+01
8.380540261153122117e+00,1.743782284340386468e+01
-4.192709470926768489e+00,1.207489685641774635e+01
1.010430203720692610e+01,1.453979670632890375e+01
5.575640066533910755e+00,3.048378817844368172e+01
5.449598322030180242e+00,1.285863530204571248e+01
8.297218781454958503e+00,1.229933114086422563e+01
9.552526086501231362e+00,1.381611995882470190e+01
7.188176000843830238e+00,1.550167730326859683e+01
3.625383755767312532e+00,2.663461492152421428e+01
5.688217535192065633e+00,2.309226148205391738e+01
2.006781204250966866e+01,2.803830480525203583e+01
1.023724265615917872e+01,2.363014512417261415e+01
-4.298495660878581148e+00,1.957751133307326441e+01
1.749388576658713834e+00,7.566315619019299277e+00
1.028671843090797111e+01,1.453567141026442044e+01
1.517822177885077117e+01,3.561896615859673432e+01
1.319301151383637638e+01,1.733334227835567631e+01
-3.751897407232354098e-01,2.619586766035829939e+01
9.428396973192707975e+00,3.246553441195483458e+01
8.055916814352872990e+00,2.937941420189065767e+01
9.509510785830606494e+00,1.354649714164273888e+01
-9.955262952037911006e-01,1.603967200012961314e+01
4.988182470723093509e+00,8.994836126441835944e+00
1.635001175762652537e+01,2.143348895240113094e+01
3.817443285418891108e+00,8.065032645913777998e+00
6.758704551888667922e-01,1.136817421620880886e+01
1.062076297691068127e+01,2.579160352007609802e+01
9.853369961016930745e+00,2.527474066447004475e+01
3.925790382813113766e+00,1.574704956320346305e+01
9.809890722148821851e+00,2.801832296118712762e+01
1.291535059951229414e+00,2.657202573423622027e+01
1.112373192411251210e+01,1.511069745408187437e+01
1.221327132322541154e+01,1.798985631498729276e+01
-3.263210524378523658e+00,2.185391154439907524e+01
3.727899557025931010e+00,1.969108532440782966e+01
5.043271782894901634e+00,1.314670765835303712e+01
1.627421454441828175e+00,2.660119242596142897e+01
-6.754618979278562918e+00,1.692856962476601268e+01
-2.379661683145251061e+00,1.357699679637252643e+01
9.959598677170077963e+00,2.823502706508562454e+01
1.423949855464896430e+01,2.209075025254179891e+01
-6.860573097994876690e+00,8.376824438913843096e+00
-3.318532053035117002e+00,7.112937742172118050e+00
1.100306836166972069e+01,1.498953443605361713e+01
1.426846440426435692e+01,1.843978091122950147e+01
-2.650909778830776276e+00,2.227634641744032606e+01
1.176402540756788540e+01,3.412654135728278249e+01
-2.871184778457989140e+00,1.432310705777240756e+01
-4.899632793574314249e+00,1.874517558620355473e+01
9.675998103119486160e+00,1.385998351604902901e+01
-3.953540986141694802e+00,6.174992526501316803e+00
3.674029850578373058e+00,2.727807960449008817e+01
9.305473342934723391e+00,1.450738622207151707e+01
1.015247005765336397e+01,2.545213607356454943e+01
-3.548803353592955290e-02,1.982481820711626952e+01
1.073063033965287438e+01,1.538448964522206097e+01
-8.800019015730775607e-02,1.374689210451419008e+01
6.476812467442220722e+00,2.853496451066108008e+01
9.945263587664769034e+00,1.424688513654276356e+01
2.566966711944955293e+00,1.765460975746008643e+01
1.299070738406041947e+01,1.771606722874487261e+01
-2.341842497113823640e+00,2.409614146155191250e+01
7.137832801654655057e+00,1.307298824527278924e+01
-5.735889304977824565e+00,2.022349630303411772e+01
-1.616954146147184801e+00,2.288965924072241975e+01
3.298150676979513918e+00,1.550602574767566466e+01
7.271267378038240636e+00,1.143228533100265309e+01
5.555035776465021335e+00,1.326466806851742142e+01
4.003282733215497657e+00,1.763745315366163879e+01
-2.535605229347220657e+00,1.336416392149752852e+01
1.184821771597240847e+01,2.158868146981692959e+01
-1.002427563857563264e+00,2.548218316184169652e+01
1.330673766178227169e+01,3.034566110489964430e+01
-5.326124538195315949e-01,1.944662523818050204e+01
4.460408594115543579e+00,1.464491303348906115e+01
1.058940120507598159e+01,2.749688764511185468e+01
1.106361477656977677e+00,2.765344346283668031e+01
-8.611728365673680941e-01,1.350346685307872363e+01
3.788197864525216119e+00,2.919423233278654806e+01
-8.030875038678560784e+00,1.686951833947399493e+01
-5.365021916596859342e+00,2.096136804954223720e+01
3.070320085648758912e+00,1.008251595437950598e+01
1.213532900360193878e+01,1.612177219780252457e+01
1.892795951482770533e+01,2.745798315367834874e+01
1.042630217634362566e+01,3.033916624565992848e+01
-5.872907775259530894e+00,8.767609492546419858e+00
2.018799016834738325e+01,2.419116246296667683e+01
